user_id,dream_id,dream_text,dominant_emotion
user_00658,cdbd4c49-4046-4706-a645-21c06b440466,"I was in a rain-soaked street, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00659,40273e4a-707f-4360-a33d-2f9a8d923744,"I was in a rain-soaked street, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",anger
user_00660,c14e91cc-ef8d-465b-a595-e1b7506059df,"I was in a rain-soaked street, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_00660,f0038ded-aa72-43cb-bff6-3a15bfd6eb71,"I was in my childhood home, dancing in the dark, when I found a mirror. Suddenly, everything changed.",joy
user_00660,3fb48bd5-72ca-4dff-8d8f-f2dbe35d7e68,"I was in a haunted forest, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",fear
user_00661,6d2a6393-ff0e-44be-bc13-31bd10ed31c7,"I was in a rain-soaked street, flying without wings, when I found a mirror. Suddenly, everything changed.",anger
user_00662,ab611cb9-15d3-435d-971f-e8be0b5c7073,"I was in my childhood home, searching for something lost, when I found a mirror. Suddenly, everything changed.",fear
user_00662,5cb0a93c-ff08-4dfd-8df2-39b976360af6,"I was in a crowded temple, dancing in the dark, when I found a mirror. Suddenly, everything changed.",sadness
user_00662,4cbebedd-53d9-4bf4-a908-32e66091092f,"I was in my childhood home, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_00663,bf5c1819-8e5e-485a-81ef-ee0db516c967,"I was in my childhood home, reliving an old memory, when I found a crying child. Suddenly, everything changed.",joy
user_00663,8b64a8b4-a111-447a-9cda-72622749d8a4,"I was in a deserted village, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",surprise
user_00663,d66fcebf-316e-41ef-ac2c-64d0c049e9c1,"I was in a rain-soaked street, reliving an old memory, when I found a mirror. Suddenly, everything changed.",surprise
user_00664,9d929ab7-9297-4e7e-b056-fa6bb345650c,"I was in a crowded temple, flying without wings, when I found a burning photograph. Suddenly, everything changed.",anger
user_00664,d9c427a3-ad5a-41f0-9cbf-af48d2926d37,"I was in a haunted forest, flying without wings, when I found a mirror. Suddenly, everything changed.",fear
user_00664,ee028f53-4876-4945-aab0-cff73e8e5bb2,"I was in a rain-soaked street, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_00665,92423be5-181b-49e3-a81a-157f8bbc6638,"I was in my childhood home, running from a shadow, when I found a crying child. Suddenly, everything changed.",disgust
user_00665,7c88b8b1-972d-435b-84d6-0a79dd8c564b,"I was in my childhood home, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00665,51a7b9aa-a2a7-4b11-ac5d-9959ac112115,"I was in a crowded temple, running from a shadow, when I found a crying child. Suddenly, everything changed.",sadness
user_00666,508583cf-39b9-46d6-af16-90d97cba49a8,"I was in a deserted village, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_00666,760e4a7c-111d-42a5-b549-e1c3795590f0,"I was in a deserted village, searching for something lost, when I found a mirror. Suddenly, everything changed.",surprise
user_00667,c46e93c9-8782-4360-9c46-0a7df52f4d94,"I was in my childhood home, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",fear
user_00667,dffa6336-321f-46bc-8676-5c78d1263b9e,"I was in a deserted village, dancing in the dark, when I found a mirror. Suddenly, everything changed.",joy
user_00668,30a362fb-2bd5-42b2-9c86-be8049b20d62,"I was in a rain-soaked street, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",neutral
user_00669,e33d8f0f-72f1-4e37-b847-f64d67e1c008,"I was in a crowded temple, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",disgust
user_00669,235ca425-3d85-47c2-8598-9d4e435a11e0,"I was in a rain-soaked street, running from a shadow, when I found a crying child. Suddenly, everything changed.",sadness
user_00670,ac2bcc39-5d86-47c0-9c7c-a2558ee4afc2,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",anger
user_00670,3043ad66-efd4-416e-93e4-79a1344fde07,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",sadness
user_00671,3f10c901-a7a8-4d03-b70c-5895d91c4ca6,"I was in a rain-soaked street, running from a shadow, when I found a crying child. Suddenly, everything changed.",fear
user_00671,0e6eca61-03c9-4dd4-81d1-7fd5bde0efa9,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",neutral
user_00672,c8e00e67-62a8-4078-b173-c73fa6396dac,"I was in my childhood home, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",disgust
user_00672,1368e8cd-2496-46c8-95a3-553e3b85421e,"I was in a rain-soaked street, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",fear
user_00672,0074cc5e-07b8-4314-86e7-c3a6ccb2e045,"I was in a deserted village, searching for something lost, when I found a locked door. Suddenly, everything changed.",neutral
user_00673,a278aa64-ba55-4828-9cf2-085588ca9574,"I was in a rain-soaked street, dancing in the dark, when I found a crying child. Suddenly, everything changed.",joy
user_00674,03906053-a817-4123-b5e7-593c5ce8837c,"I was in my childhood home, flying without wings, when I found a burning photograph. Suddenly, everything changed.",sadness
user_00674,afecd863-5088-428e-a6a2-51ddb308dca9,"I was in a haunted forest, running from a shadow, when I found a locked door. Suddenly, everything changed.",surprise
user_00674,885b1fcb-2403-486d-a40a-dfd40ec9032c,"I was in a rain-soaked street, running from a shadow, when I found a crying child. Suddenly, everything changed.",fear
user_00675,25170cd8-55aa-49c0-851e-23d2c60d76a5,"I was in a crowded temple, dancing in the dark, when I found a mirror. Suddenly, everything changed.",neutral
user_00676,e59aa36d-1b10-414a-b516-8e0d1cd34501,"I was in a deserted village, running from a shadow, when I found a locked door. Suddenly, everything changed.",joy
user_00676,ac1ca94b-9698-4932-a07a-6b48a1ba908d,"I was in a deserted village, dancing in the dark, when I found a crying child. Suddenly, everything changed.",fear
user_00676,9b2bf41c-ee97-4b79-bcb0-893e5e059700,"I was in a crowded temple, reliving an old memory, when I found a locked door. Suddenly, everything changed.",surprise
user_00677,2eb58e41-84be-4ed1-8813-e8499092a23a,"I was in a rain-soaked street, searching for something lost, when I found a locked door. Suddenly, everything changed.",sadness
user_00677,17bc33a7-5e4f-46e5-afb6-38cd6390067c,"I was in a haunted forest, flying without wings, when I found a glowing orb. Suddenly, everything changed.",joy
user_00678,a0c16c0d-5d15-47c3-8713-0effc1e31e9c,"I was in a crowded temple, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",disgust
user_00678,33db8e10-a55a-4ebe-9392-011d88e9759f,"I was in a haunted forest, dancing in the dark, when I found a mirror. Suddenly, everything changed.",neutral
user_00678,78e6c9f2-f543-427c-b2c4-c0190e0cf70e,"I was in a crowded temple, flying without wings, when I found a crying child. Suddenly, everything changed.",disgust
user_00679,dec94ac7-d439-4d6f-ae20-739fc9b8cdf1,"I was in a deserted village, dancing in the dark, when I found a locked door. Suddenly, everything changed.",disgust
user_00680,a9ad3134-b07e-40c7-a2ea-d285bda75f7e,"I was in a rain-soaked street, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00680,05580b98-6617-4726-9197-9060b79bca13,"I was in a crowded temple, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",surprise
user_00680,5a06b176-22f8-4b57-91b2-f930dffd0b73,"I was in my childhood home, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",sadness
user_00681,6af1ed8d-1de0-4bea-9252-1ffc8d33f08f,"I was in my childhood home, dancing in the dark, when I found a crying child. Suddenly, everything changed.",sadness
user_00682,f7fbbbab-a4a4-47bf-927d-8deda4419313,"I was in a deserted village, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00682,1fd48515-c9b5-447e-9eb2-4d9363a5aa92,"I was in a haunted forest, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00683,263e4482-12ba-422c-a8ec-f8122487f592,"I was in a deserted village, reliving an old memory, when I found a locked door. Suddenly, everything changed.",surprise
user_00683,cb98352d-fd18-4a63-a524-a7948d2d32c2,"I was in a haunted forest, running from a shadow, when I found a locked door. Suddenly, everything changed.",fear
user_00684,d7cca190-8055-4b1d-91ac-69d07d3d3c77,"I was in a crowded temple, running from a shadow, when I found a crying child. Suddenly, everything changed.",anger
user_00685,4835e3f9-8941-4637-a919-fa3c23950447,"I was in a rain-soaked street, dancing in the dark, when I found a mirror. Suddenly, everything changed.",fear
user_00685,98702852-7f94-4eb2-851a-7516ef1e0a42,"I was in my childhood home, reliving an old memory, when I found a crying child. Suddenly, everything changed.",disgust
user_00686,c57d5a21-e7d2-456b-baf4-9736df7d56e5,"I was in a rain-soaked street, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_00686,552d1dbc-1e5c-4140-8f8a-65393876a287,"I was in a haunted forest, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",neutral
user_00686,a0d4ed2b-1b82-47df-817e-df24320fff5a,"I was in a haunted forest, reliving an old memory, when I found a mirror. Suddenly, everything changed.",sadness
user_00687,c2abafc3-2c22-47f2-9f0f-4ccbe3b9c8b7,"I was in a rain-soaked street, searching for something lost, when I found a mirror. Suddenly, everything changed.",surprise
user_00687,9a3c3487-0842-4aa7-9be6-2055f3432efd,"I was in a deserted village, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_00688,a7dbc059-2967-4332-bcea-2cb624bd814d,"I was in a crowded temple, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",disgust
user_00689,92c2f107-9a56-4e8e-8bac-6f7131f0bed8,"I was in a haunted forest, flying without wings, when I found a locked door. Suddenly, everything changed.",surprise
user_00689,e7450851-88a3-40d8-b7a2-2a5ae00edb45,"I was in a deserted village, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_00689,d8a3e72a-3eab-43ec-8359-8c0fe01e3c96,"I was in my childhood home, searching for something lost, when I found a locked door. Suddenly, everything changed.",anger
user_00690,c9588a39-c3d2-4ce6-8870-1d660390a82e,"I was in my childhood home, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",anger
user_00690,c5d5b725-7e52-434c-bfa6-33689e2df4ad,"I was in my childhood home, reliving an old memory, when I found a mirror. Suddenly, everything changed.",surprise
user_00691,52b9da0b-bbca-40a3-8a24-f2a8f8c0b3b3,"I was in a haunted forest, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",fear
user_00691,737e4c6a-88b4-46eb-8280-c11822acedf8,"I was in a deserted village, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",disgust
user_00692,d340d796-eb93-4984-8b79-43812d83790f,"I was in a crowded temple, running from a shadow, when I found a locked door. Suddenly, everything changed.",neutral
user_00693,83753992-b4a9-4a34-aff5-edea46646757,"I was in a rain-soaked street, reliving an old memory, when I found a mirror. Suddenly, everything changed.",fear
user_00694,586a4333-d223-45a9-bb74-a8643a0ec527,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",fear
user_00694,e0cc3ff1-a08d-44e0-ae9b-cf869cbd78da,"I was in a deserted village, flying without wings, when I found a crying child. Suddenly, everything changed.",anger
user_00694,9b99d494-81db-40d9-afa0-3260bafc1e22,"I was in a rain-soaked street, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",disgust
user_00695,90afc99f-d14d-428e-b6ee-d7b3cb528c79,"I was in a rain-soaked street, flying without wings, when I found a mirror. Suddenly, everything changed.",sadness
user_00695,5280ebf7-27a8-4743-9ad8-736e5afa7721,"I was in a crowded temple, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",anger
user_00696,74926546-2d16-472f-b7a4-bf3a2f25dc7a,"I was in a haunted forest, flying without wings, when I found a locked door. Suddenly, everything changed.",surprise
user_00696,357bf5a0-e6c5-4d35-b95d-a0b1bbc7d9b5,"I was in my childhood home, reliving an old memory, when I found a mirror. Suddenly, everything changed.",fear
user_00697,1c570990-bfa2-4690-9afb-758d436cd0a9,"I was in a deserted village, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",joy
user_00697,b4af72d4-1125-470b-9378-3b03918bcefd,"I was in a rain-soaked street, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",fear
user_00698,08b7901c-0d96-46f0-adf8-10c4ec8991d6,"I was in a haunted forest, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_00699,4f751398-fa25-4d76-974e-197cf5a9edb7,"I was in a haunted forest, searching for something lost, when I found a mirror. Suddenly, everything changed.",fear
user_00699,1a2e13fc-2937-4e84-88b7-b8aff745422e,"I was in a deserted village, searching for something lost, when I found a mirror. Suddenly, everything changed.",joy
user_00700,4bc2bc22-0e2f-4ae0-8f5e-13011035f012,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",fear
user_00701,019ddee2-ee0b-4c70-95c1-8cc0d2834348,"I was in a rain-soaked street, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00702,79098d53-31e9-4eb7-b4ab-94effea53826,"I was in a deserted village, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",surprise
user_00703,c39c839f-325e-4bcb-a927-be7e8cdd4171,"I was in my childhood home, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00704,efea6953-20a3-467b-b2d9-f32e2e298e1a,"I was in a deserted village, searching for something lost, when I found a locked door. Suddenly, everything changed.",anger
user_00705,c44ace8c-99d9-432a-835f-d45e96ce3ef3,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",sadness
user_00706,93db7c44-2efa-403c-ac2e-b7958d26428c,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",fear
user_00707,972b4535-8148-4205-a894-597b47e7e9ee,"I was in a haunted forest, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00708,a4d931d9-ab5f-44f2-8298-afb19deb06fb,"I was in a haunted forest, searching for something lost, when I found a locked door. Suddenly, everything changed.",anger
user_00709,dbb986ca-e18f-4575-9c69-18e90fb67d50,"I was in my childhood home, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",fear
user_00710,226bd5f6-a679-4ab0-a5f7-d5442a72e491,"I was in a haunted forest, running from a shadow, when I found a mirror. Suddenly, everything changed.",anger
user_00710,3c15f8fe-5603-4daa-8157-7e3aebc2361f,"I was in a haunted forest, running from a shadow, when I found a crying child. Suddenly, everything changed.",sadness
user_00710,86a02d08-f228-4d7c-9986-4afd3de1bfdc,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_00711,adbe6f72-1025-4d58-a302-292167c7755d,"I was in a haunted forest, reliving an old memory, when I found a mirror. Suddenly, everything changed.",surprise
user_00711,f02388f2-5e25-4da6-9ae2-6650dd39eae9,"I was in a deserted village, reliving an old memory, when I found a crying child. Suddenly, everything changed.",disgust
user_00711,75797bc7-fe52-4dc9-8643-297bd02527af,"I was in a rain-soaked street, running from a shadow, when I found a crying child. Suddenly, everything changed.",sadness
user_00712,fbfa8dba-b5d0-40dd-a1b1-11322079ebea,"I was in a haunted forest, running from a shadow, when I found a crying child. Suddenly, everything changed.",disgust
user_00713,422b1ef7-7571-4855-af0b-f1e8c0a11b96,"I was in a crowded temple, running from a shadow, when I found a locked door. Suddenly, everything changed.",anger
user_00713,b977ed40-cecc-4c66-b99c-0eb90d10b9a4,"I was in a deserted village, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",neutral
user_00713,3750eac8-d88f-4d24-8b0c-b25a3b77a3a3,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",anger
user_00714,7908c04c-ff49-4c1c-a932-3ae8765bc2d0,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",surprise
user_00714,5748c56c-f97f-4fac-a96c-8ee52bb11b54,"I was in a crowded temple, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",fear
user_00715,2d4357a4-3821-4786-81a7-cf4d258d434e,"I was in a crowded temple, searching for something lost, when I found a mirror. Suddenly, everything changed.",surprise
user_00715,dc8060a5-c331-493a-aace-997a2f37fdb9,"I was in my childhood home, flying without wings, when I found a glowing orb. Suddenly, everything changed.",joy
user_00716,054f75ed-a7a4-4b7d-9177-d2182daec01c,"I was in a crowded temple, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",joy
user_00716,9075b17a-c9f7-424d-97f0-89d7dff0a063,"I was in a crowded temple, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",fear
user_00716,4df31d5a-7e5b-448f-b0db-e7bba510efbb,"I was in my childhood home, dancing in the dark, when I found a locked door. Suddenly, everything changed.",disgust
user_00717,37f1c0ca-8041-4a56-85ad-da6406eadc1e,"I was in a haunted forest, flying without wings, when I found a mirror. Suddenly, everything changed.",fear
user_00717,46df4f67-ee58-40bf-8dab-c5c95bd46ba2,"I was in my childhood home, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_00717,cc084b84-be8f-4496-baee-904e5baaf4d1,"I was in a haunted forest, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",anger
user_00718,0f792f02-d6f8-4884-b636-4158929c4cc9,"I was in a deserted village, running from a shadow, when I found a locked door. Suddenly, everything changed.",sadness
user_00718,7ef080e1-890e-4643-968e-56dd70996767,"I was in a rain-soaked street, running from a shadow, when I found a locked door. Suddenly, everything changed.",fear
user_00719,eae2d18f-3cee-415c-b676-29a20d4c98dd,"I was in a crowded temple, flying without wings, when I found a mirror. Suddenly, everything changed.",joy
user_00719,bdca7c79-bdc8-469e-b59e-151de9066bd0,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",joy
user_00720,f0383c79-8865-4968-a864-c2b839b57ce3,"I was in a deserted village, flying without wings, when I found a burning photograph. Suddenly, everything changed.",sadness
user_00720,57ab1654-35c2-4117-9870-4bca4cc246a7,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",joy
user_00720,cdccfe89-7519-4bac-a36a-787f575a3ba3,"I was in a rain-soaked street, running from a shadow, when I found a mirror. Suddenly, everything changed.",sadness
user_00721,3e58182f-14ca-4f0f-a573-05eb62773b46,"I was in a rain-soaked street, dancing in the dark, when I found a mirror. Suddenly, everything changed.",disgust
user_00721,0104f6eb-78e0-4d2c-85b4-a75cb97356fe,"I was in a deserted village, flying without wings, when I found a mirror. Suddenly, everything changed.",joy
user_00721,fd779e54-506f-4542-87ad-62196fee083c,"I was in a rain-soaked street, reliving an old memory, when I found a crying child. Suddenly, everything changed.",joy
user_00722,02f43237-146d-47a4-be56-4b7851625f00,"I was in my childhood home, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",anger
user_00722,c23a315c-7ce8-4020-a4a4-0b4008ce3bc2,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_00722,db98487a-fd65-4c87-9686-5126aa7e268f,"I was in a crowded temple, reliving an old memory, when I found a locked door. Suddenly, everything changed.",joy
user_00723,c222f58d-3d9c-4071-badd-1e44d80585b1,"I was in a haunted forest, flying without wings, when I found a mirror. Suddenly, everything changed.",anger
user_00723,da7e408b-4f50-46da-b22a-a48f8b4ad87e,"I was in a rain-soaked street, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",fear
user_00724,1ff47110-73f1-466d-8974-e2e3f797c105,"I was in a deserted village, reliving an old memory, when I found a locked door. Suddenly, everything changed.",disgust
user_00725,6f0f5351-b189-497c-b3a4-a755d9e986ff,"I was in a haunted forest, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_00725,b4b3f1d0-b330-4c9f-bbd9-1bc02e8b5eb5,"I was in a rain-soaked street, running from a shadow, when I found a mirror. Suddenly, everything changed.",fear
user_00725,63c77b11-9c16-40a9-8db0-51b18a8c6cbc,"I was in a deserted village, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_00726,43f20d24-05a2-49cc-8270-b95229c8e98e,"I was in my childhood home, reliving an old memory, when I found a crying child. Suddenly, everything changed.",neutral
user_00727,870aa069-fd62-4b98-86db-585e0d4dd99e,"I was in a crowded temple, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_00727,3c89ef6a-d84a-4abf-a468-8333965a6f7d,"I was in a rain-soaked street, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_00727,675e7ea9-9210-41d2-b114-f1f8159ba3e1,"I was in a deserted village, reliving an old memory, when I found a mirror. Suddenly, everything changed.",disgust
user_00728,367748b7-681a-48b2-a0fd-70db43329a00,"I was in a deserted village, reliving an old memory, when I found a crying child. Suddenly, everything changed.",joy
user_00728,80b57f89-4a7d-4204-8b31-a2d36da80e30,"I was in a crowded temple, dancing in the dark, when I found a mirror. Suddenly, everything changed.",sadness
user_00729,a8c8466e-6b75-4f22-8c2b-07dbbb083a1a,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",joy
user_00730,2c4f7366-a323-4d25-9f20-e2fbfc7690e4,"I was in my childhood home, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_00730,db761fb1-f0ff-4571-8c11-cd1574859f6a,"I was in a crowded temple, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",fear
user_00730,2481b197-44d6-40ae-8844-b6b49b502d97,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",sadness
user_00731,946e9179-304a-4637-a33f-148baf823584,"I was in a haunted forest, running from a shadow, when I found a crying child. Suddenly, everything changed.",fear
user_00731,6dd9d038-1df5-4f40-99a2-36ff38159f3f,"I was in a rain-soaked street, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_00731,8b490ce4-7a37-47ed-8c00-6909882a8ff4,"I was in a deserted village, flying without wings, when I found a burning photograph. Suddenly, everything changed.",joy
user_00732,28030d63-64c7-4527-ad8d-97778af72be2,"I was in a crowded temple, reliving an old memory, when I found a locked door. Suddenly, everything changed.",sadness
user_00732,54e1c4c4-7a50-4b13-bfb0-12bef9ad248d,"I was in my childhood home, flying without wings, when I found a locked door. Suddenly, everything changed.",anger
user_00732,11451658-72e9-4d89-9304-0a25fecfb040,"I was in a rain-soaked street, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",fear
user_00733,967cf7c0-6929-4f21-a71f-4b9302ebde7d,"I was in a crowded temple, reliving an old memory, when I found a mirror. Suddenly, everything changed.",surprise
user_00734,01c259e8-58d7-4e6a-b91b-d90df325c557,"I was in a deserted village, flying without wings, when I found a mirror. Suddenly, everything changed.",fear
user_00734,77ad0917-758c-4f63-8c86-cd780f826d43,"I was in a haunted forest, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",fear
user_00734,0dbc6204-bec3-459c-abaa-a586681379ea,"I was in a crowded temple, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",fear
user_00735,29123b5b-33c4-4af5-a93b-0bc802aecb18,"I was in a crowded temple, dancing in the dark, when I found a crying child. Suddenly, everything changed.",fear
user_00735,5088880b-8ac6-4d30-b8a7-aaf1d050c295,"I was in my childhood home, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00736,760f987e-a814-4e8d-be2a-465cf1231ec6,"I was in my childhood home, searching for something lost, when I found a crying child. Suddenly, everything changed.",sadness
user_00737,0c59cd7e-a31a-4cb1-bc61-5dbc3d7aeab5,"I was in my childhood home, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_00737,a0ce518c-e045-4cdf-8343-16cec51d9785,"I was in a crowded temple, running from a shadow, when I found a locked door. Suddenly, everything changed.",anger
user_00737,8f5eb9db-2463-49d0-9747-09107f51b2ba,"I was in my childhood home, flying without wings, when I found a glowing orb. Suddenly, everything changed.",surprise
user_00738,50052468-152f-45ac-8ede-e44e2627bd20,"I was in my childhood home, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",surprise
user_00739,bd4ad2fb-f534-49b5-a473-dcf1212e1098,"I was in my childhood home, dancing in the dark, when I found a crying child. Suddenly, everything changed.",surprise
user_00740,a1e3d42d-df06-4135-b915-1a7e36254447,"I was in a crowded temple, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",joy
user_00740,501cfb4f-5c12-4f75-8c6a-4a32c536bceb,"I was in a haunted forest, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",neutral
user_00741,2750685d-66fd-4861-a168-abc02ccac830,"I was in a crowded temple, flying without wings, when I found a burning photograph. Suddenly, everything changed.",surprise
user_00742,1ec13e06-3cfd-44be-9056-74269345b034,"I was in a haunted forest, flying without wings, when I found a burning photograph. Suddenly, everything changed.",sadness
user_00742,33839197-56e9-45f8-905c-158fc9914acc,"I was in a crowded temple, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",fear
user_00743,3f54f417-ec5e-45af-b1a2-63a2279a0802,"I was in my childhood home, running from a shadow, when I found a locked door. Suddenly, everything changed.",sadness
user_00743,b62763ba-be0c-478f-89be-2729aa649519,"I was in a crowded temple, flying without wings, when I found a glowing orb. Suddenly, everything changed.",sadness
user_00744,92cd6350-8d8c-4f2a-ba88-7531e66a6d29,"I was in a deserted village, flying without wings, when I found a mirror. Suddenly, everything changed.",neutral
user_00745,3740d833-67c5-4c07-9963-44aa6bb3294c,"I was in a deserted village, dancing in the dark, when I found a locked door. Suddenly, everything changed.",disgust
user_00746,52c8605d-5dc8-4a22-bd30-b792f30f1ed8,"I was in a rain-soaked street, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00747,789b45e8-c179-497d-bd77-a3f106d4246d,"I was in a deserted village, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",neutral
user_00747,cc4ed45f-b97e-4649-bc27-13fef3e1f2e5,"I was in a crowded temple, flying without wings, when I found a glowing orb. Suddenly, everything changed.",anger
user_00748,274a0a14-1b5d-48f1-a816-792729958fba,"I was in my childhood home, searching for something lost, when I found a mirror. Suddenly, everything changed.",sadness
user_00748,e349487b-5aa4-4681-b8ac-dd270c833640,"I was in a crowded temple, flying without wings, when I found a locked door. Suddenly, everything changed.",surprise
user_00749,e0fb0895-8c49-4cba-b71b-bdc54b4eac21,"I was in a deserted village, dancing in the dark, when I found a crying child. Suddenly, everything changed.",fear
user_00750,0dd6aa25-52bd-4146-bfe4-5c4fd98d16ba,"I was in a crowded temple, dancing in the dark, when I found a crying child. Suddenly, everything changed.",disgust
user_00750,9b3f6b54-635d-46c8-b3eb-2a5d62084d2b,"I was in a rain-soaked street, dancing in the dark, when I found a locked door. Suddenly, everything changed.",anger
user_00750,5e515a48-5e3a-4021-bddf-b8febb08d43c,"I was in my childhood home, dancing in the dark, when I found a crying child. Suddenly, everything changed.",neutral
user_00751,612be187-af98-4d57-8ffa-93e3ff627500,"I was in a crowded temple, reliving an old memory, when I found a mirror. Suddenly, everything changed.",joy
user_00752,eabe3672-d769-4065-a5aa-85ccd0876c5f,"I was in a deserted village, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",fear
user_00752,93f90641-ae11-4bd9-87a9-c40006587371,"I was in a deserted village, reliving an old memory, when I found a mirror. Suddenly, everything changed.",surprise
user_00753,0948d605-9e13-4c57-85e6-697c8fc7e84a,"I was in my childhood home, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",fear
user_00753,6e087d2a-bd57-48f3-8e13-9ff07b618ce1,"I was in a haunted forest, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_00753,a3589411-0592-4902-af9e-5099b36f75f1,"I was in a rain-soaked street, running from a shadow, when I found a crying child. Suddenly, everything changed.",joy
user_00754,c4f3a5fc-c6fb-46b5-9ae0-d83a6026dcb8,"I was in a haunted forest, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_00755,2818c15a-a68d-4efb-b9c3-4ff7c0a17a14,"I was in my childhood home, reliving an old memory, when I found a locked door. Suddenly, everything changed.",joy
